areaCode,areaName,areaType,date,cumReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDateRate
E12000003,Yorkshire and The Humber,region,19/07/2022,120361,2177.9
E12000003,Yorkshire and The Humber,region,18/07/2022,119993,2171.3
E12000003,Yorkshire and The Humber,region,17/07/2022,119542,2163.1
E12000003,Yorkshire and The Humber,region,16/07/2022,119167,2156.3
E12000003,Yorkshire and The Humber,region,15/07/2022,118840,2150.4
E12000003,Yorkshire and The Humber,region,14/07/2022,118459,2143.5
E12000003,Yorkshire and The Humber,region,13/07/2022,117987,2135
E12000003,Yorkshire and The Humber,region,12/07/2022,117489,2126
E12000003,Yorkshire and The Humber,region,11/07/2022,116891,2115.2
E12000003,Yorkshire and The Humber,region,10/07/2022,116208,2102.8
E12000003,Yorkshire and The Humber,region,09/07/2022,115720,2094
E12000003,Yorkshire and The Humber,region,08/07/2022,115324,2086.8
E12000003,Yorkshire and The Humber,region,07/07/2022,114866,2078.5
E12000003,Yorkshire and The Humber,region,06/07/2022,114354,2069.3
E12000003,Yorkshire and The Humber,region,05/07/2022,113740,2058.1
E12000003,Yorkshire and The Humber,region,04/07/2022,113118,2046.9
E12000003,Yorkshire and The Humber,region,03/07/2022,112470,2035.2
E12000003,Yorkshire and The Humber,region,02/07/2022,111956,2025.9
E12000003,Yorkshire and The Humber,region,01/07/2022,111625,2019.9
E12000003,Yorkshire and The Humber,region,30/06/2022,111245,2013
E12000003,Yorkshire and The Humber,region,29/06/2022,110841,2005.7
E12000003,Yorkshire and The Humber,region,28/06/2022,110423,1998.1
E12000003,Yorkshire and The Humber,region,27/06/2022,110026,1990.9
E12000003,Yorkshire and The Humber,region,26/06/2022,109587,1983
E12000003,Yorkshire and The Humber,region,25/06/2022,109275,1977.3
E12000003,Yorkshire and The Humber,region,24/06/2022,109038,1973.1
E12000003,Yorkshire and The Humber,region,23/06/2022,108738,1967.6
E12000003,Yorkshire and The Humber,region,22/06/2022,108465,1962.7
E12000003,Yorkshire and The Humber,region,21/06/2022,108195,1957.8
E12000003,Yorkshire and The Humber,region,20/06/2022,107895,1952.4
E12000003,Yorkshire and The Humber,region,19/06/2022,107584,1946.7
E12000003,Yorkshire and The Humber,region,18/06/2022,107349,1942.5
E12000003,Yorkshire and The Humber,region,17/06/2022,107164,1939.1
E12000003,Yorkshire and The Humber,region,16/06/2022,106978,1935.8
E12000003,Yorkshire and The Humber,region,15/06/2022,106785,1932.3
E12000003,Yorkshire and The Humber,region,14/06/2022,106574,1928.5
E12000003,Yorkshire and The Humber,region,13/06/2022,106368,1924.7
E12000003,Yorkshire and The Humber,region,12/06/2022,106164,1921.1
E12000003,Yorkshire and The Humber,region,11/06/2022,106000,1918.1
E12000003,Yorkshire and The Humber,region,10/06/2022,105895,1916.2
E12000003,Yorkshire and The Humber,region,09/06/2022,105762,1913.8
E12000003,Yorkshire and The Humber,region,08/06/2022,105595,1910.8
E12000003,Yorkshire and The Humber,region,07/06/2022,105454,1908.2
E12000003,Yorkshire and The Humber,region,06/06/2022,105297,1905.4
E12000003,Yorkshire and The Humber,region,05/06/2022,105147,1902.6
E12000003,Yorkshire and The Humber,region,04/06/2022,105005,1900.1
E12000003,Yorkshire and The Humber,region,03/06/2022,104926,1898.6
E12000003,Yorkshire and The Humber,region,02/06/2022,104841,1897.1
E12000003,Yorkshire and The Humber,region,01/06/2022,104765,1895.7
E12000003,Yorkshire and The Humber,region,31/05/2022,104696,1894.5
E12000003,Yorkshire and The Humber,region,30/05/2022,104606,1892.9
E12000003,Yorkshire and The Humber,region,29/05/2022,104523,1891.4
E12000003,Yorkshire and The Humber,region,28/05/2022,104465,1890.3
E12000003,Yorkshire and The Humber,region,27/05/2022,104399,1889.1
E12000003,Yorkshire and The Humber,region,26/05/2022,104344,1888.1
E12000003,Yorkshire and The Humber,region,25/05/2022,104271,1886.8
E12000003,Yorkshire and The Humber,region,24/05/2022,104177,1885.1
E12000003,Yorkshire and The Humber,region,23/05/2022,104090,1883.5
E12000003,Yorkshire and The Humber,region,22/05/2022,103977,1881.5
E12000003,Yorkshire and The Humber,region,21/05/2022,103897,1880
E12000003,Yorkshire and The Humber,region,20/05/2022,103839,1879
E12000003,Yorkshire and The Humber,region,19/05/2022,103756,1877.5
E12000003,Yorkshire and The Humber,region,18/05/2022,103644,1875.5
E12000003,Yorkshire and The Humber,region,17/05/2022,103534,1873.5
E12000003,Yorkshire and The Humber,region,16/05/2022,103415,1871.3
E12000003,Yorkshire and The Humber,region,15/05/2022,103258,1868.5
E12000003,Yorkshire and The Humber,region,14/05/2022,103154,1866.6
E12000003,Yorkshire and The Humber,region,13/05/2022,103071,1865.1
E12000003,Yorkshire and The Humber,region,12/05/2022,102983,1863.5
E12000003,Yorkshire and The Humber,region,11/05/2022,102873,1861.5
E12000003,Yorkshire and The Humber,region,10/05/2022,102748,1859.2
E12000003,Yorkshire and The Humber,region,09/05/2022,102602,1856.6
E12000003,Yorkshire and The Humber,region,08/05/2022,102443,1853.7
E12000003,Yorkshire and The Humber,region,07/05/2022,102307,1851.3
E12000003,Yorkshire and The Humber,region,06/05/2022,102212,1849.5
E12000003,Yorkshire and The Humber,region,05/05/2022,102092,1847.4
E12000003,Yorkshire and The Humber,region,04/05/2022,101985,1845.4
E12000003,Yorkshire and The Humber,region,03/05/2022,101830,1842.6
E12000003,Yorkshire and The Humber,region,02/05/2022,101630,1839
E12000003,Yorkshire and The Humber,region,01/05/2022,101459,1835.9
E12000003,Yorkshire and The Humber,region,30/04/2022,101335,1833.7
E12000003,Yorkshire and The Humber,region,29/04/2022,101232,1831.8
E12000003,Yorkshire and The Humber,region,28/04/2022,101127,1829.9
E12000003,Yorkshire and The Humber,region,27/04/2022,100991,1827.4
E12000003,Yorkshire and The Humber,region,26/04/2022,100821,1824.4
E12000003,Yorkshire and The Humber,region,25/04/2022,100666,1821.6
E12000003,Yorkshire and The Humber,region,24/04/2022,100445,1817.6
E12000003,Yorkshire and The Humber,region,23/04/2022,100291,1814.8
E12000003,Yorkshire and The Humber,region,22/04/2022,100141,1812.1
E12000003,Yorkshire and The Humber,region,21/04/2022,99959,1808.8
E12000003,Yorkshire and The Humber,region,20/04/2022,99744,1804.9
E12000003,Yorkshire and The Humber,region,19/04/2022,99522,1800.9
E12000003,Yorkshire and The Humber,region,18/04/2022,99220,1795.4
E12000003,Yorkshire and The Humber,region,17/04/2022,98952,1790.5
E12000003,Yorkshire and The Humber,region,16/04/2022,98730,1786.5
E12000003,Yorkshire and The Humber,region,15/04/2022,98545,1783.2
E12000003,Yorkshire and The Humber,region,14/04/2022,98339,1779.5
E12000003,Yorkshire and The Humber,region,13/04/2022,98079,1774.8
E12000003,Yorkshire and The Humber,region,12/04/2022,97777,1769.3
E12000003,Yorkshire and The Humber,region,11/04/2022,97445,1763.3
E12000003,Yorkshire and The Humber,region,10/04/2022,97075,1756.6
E12000003,Yorkshire and The Humber,region,09/04/2022,96797,1751.6
E12000003,Yorkshire and The Humber,region,08/04/2022,96528,1746.7
E12000003,Yorkshire and The Humber,region,07/04/2022,96223,1741.2
E12000003,Yorkshire and The Humber,region,06/04/2022,95809,1733.7
E12000003,Yorkshire and The Humber,region,05/04/2022,95298,1724.4
E12000003,Yorkshire and The Humber,region,04/04/2022,94830,1716
E12000003,Yorkshire and The Humber,region,03/04/2022,94275,1705.9
E12000003,Yorkshire and The Humber,region,02/04/2022,93906,1699.2
E12000003,Yorkshire and The Humber,region,01/04/2022,93579,1693.3
E12000003,Yorkshire and The Humber,region,31/03/2022,93115,1684.9
E12000003,Yorkshire and The Humber,region,30/03/2022,92588,1675.4
E12000003,Yorkshire and The Humber,region,29/03/2022,91817,1661.4
E12000003,Yorkshire and The Humber,region,28/03/2022,91034,1647.3
E12000003,Yorkshire and The Humber,region,27/03/2022,90040,1629.3
E12000003,Yorkshire and The Humber,region,26/03/2022,89379,1617.3
E12000003,Yorkshire and The Humber,region,25/03/2022,88863,1608
E12000003,Yorkshire and The Humber,region,24/03/2022,88280,1597.4
E12000003,Yorkshire and The Humber,region,23/03/2022,87550,1584.2
E12000003,Yorkshire and The Humber,region,22/03/2022,86708,1569
E12000003,Yorkshire and The Humber,region,21/03/2022,85802,1552.6
E12000003,Yorkshire and The Humber,region,20/03/2022,84868,1535.7
E12000003,Yorkshire and The Humber,region,19/03/2022,84170,1523.1
E12000003,Yorkshire and The Humber,region,18/03/2022,83669,1514
E12000003,Yorkshire and The Humber,region,17/03/2022,83121,1504.1
E12000003,Yorkshire and The Humber,region,16/03/2022,82535,1493.5
E12000003,Yorkshire and The Humber,region,15/03/2022,81861,1481.3
E12000003,Yorkshire and The Humber,region,14/03/2022,81209,1469.5
E12000003,Yorkshire and The Humber,region,13/03/2022,80571,1457.9
E12000003,Yorkshire and The Humber,region,12/03/2022,80081,1449.1
E12000003,Yorkshire and The Humber,region,11/03/2022,79719,1442.5
E12000003,Yorkshire and The Humber,region,10/03/2022,79363,1436.1
E12000003,Yorkshire and The Humber,region,09/03/2022,78936,1428.4
E12000003,Yorkshire and The Humber,region,08/03/2022,78530,1421
E12000003,Yorkshire and The Humber,region,07/03/2022,78135,1413.9
E12000003,Yorkshire and The Humber,region,06/03/2022,77717,1406.3
E12000003,Yorkshire and The Humber,region,05/03/2022,77456,1401.6
E12000003,Yorkshire and The Humber,region,04/03/2022,77273,1398.3
E12000003,Yorkshire and The Humber,region,03/03/2022,77073,1394.6
E12000003,Yorkshire and The Humber,region,02/03/2022,76808,1389.9
E12000003,Yorkshire and The Humber,region,01/03/2022,76535,1384.9
E12000003,Yorkshire and The Humber,region,28/02/2022,76316,1380.9
E12000003,Yorkshire and The Humber,region,27/02/2022,76079,1376.7
E12000003,Yorkshire and The Humber,region,26/02/2022,75916,1373.7
E12000003,Yorkshire and The Humber,region,25/02/2022,75794,1371.5
E12000003,Yorkshire and The Humber,region,24/02/2022,75651,1368.9
E12000003,Yorkshire and The Humber,region,23/02/2022,75455,1365.4
E12000003,Yorkshire and The Humber,region,22/02/2022,75256,1361.8
E12000003,Yorkshire and The Humber,region,21/02/2022,75029,1357.7
E12000003,Yorkshire and The Humber,region,20/02/2022,74781,1353.2
E12000003,Yorkshire and The Humber,region,19/02/2022,74568,1349.3
E12000003,Yorkshire and The Humber,region,18/02/2022,74389,1346.1
E12000003,Yorkshire and The Humber,region,17/02/2022,74163,1342
E12000003,Yorkshire and The Humber,region,16/02/2022,73883,1336.9
E12000003,Yorkshire and The Humber,region,15/02/2022,73543,1330.8
E12000003,Yorkshire and The Humber,region,14/02/2022,73168,1324
E12000003,Yorkshire and The Humber,region,13/02/2022,72785,1317.1
E12000003,Yorkshire and The Humber,region,12/02/2022,72524,1312.3
E12000003,Yorkshire and The Humber,region,11/02/2022,72300,1308.3
E12000003,Yorkshire and The Humber,region,10/02/2022,72037,1303.5
E12000003,Yorkshire and The Humber,region,09/02/2022,71667,1296.8
E12000003,Yorkshire and The Humber,region,08/02/2022,71254,1289.4
E12000003,Yorkshire and The Humber,region,07/02/2022,70760,1280.4
E12000003,Yorkshire and The Humber,region,06/02/2022,70153,1269.4
E12000003,Yorkshire and The Humber,region,05/02/2022,69727,1261.7
E12000003,Yorkshire and The Humber,region,04/02/2022,69356,1255
E12000003,Yorkshire and The Humber,region,03/02/2022,68842,1245.7
E12000003,Yorkshire and The Humber,region,02/02/2022,68240,1234.8
E12000003,Yorkshire and The Humber,region,01/02/2022,67538,1222.1
E12000003,Yorkshire and The Humber,region,31/01/2022,66686,1206.7
E12000003,Yorkshire and The Humber,region,30/01/2022,65773,1190.2
E12000003,Yorkshire and The Humber,region,29/01/2022,65033,1176.8
E12000003,Yorkshire and The Humber,region,28/01/2022,64449,1166.2
E12000003,Yorkshire and The Humber,region,27/01/2022,63721,1153
E12000003,Yorkshire and The Humber,region,26/01/2022,62831,1136.9
E12000003,Yorkshire and The Humber,region,25/01/2022,61800,1118.3
E12000003,Yorkshire and The Humber,region,24/01/2022,60728,1098.9
E12000003,Yorkshire and The Humber,region,23/01/2022,59452,1075.8
E12000003,Yorkshire and The Humber,region,22/01/2022,58441,1057.5
E12000003,Yorkshire and The Humber,region,21/01/2022,57683,1043.8
E12000003,Yorkshire and The Humber,region,20/01/2022,56780,1027.4
E12000003,Yorkshire and The Humber,region,19/01/2022,55791,1009.5
E12000003,Yorkshire and The Humber,region,18/01/2022,54646,988.8
E12000003,Yorkshire and The Humber,region,17/01/2022,53336,965.1
E12000003,Yorkshire and The Humber,region,16/01/2022,51895,939
E12000003,Yorkshire and The Humber,region,15/01/2022,50830,919.8
E12000003,Yorkshire and The Humber,region,14/01/2022,50086,906.3
E12000003,Yorkshire and The Humber,region,13/01/2022,49166,889.7
E12000003,Yorkshire and The Humber,region,12/01/2022,48150,871.3
E12000003,Yorkshire and The Humber,region,11/01/2022,46969,849.9
E12000003,Yorkshire and The Humber,region,10/01/2022,45596,825.1
E12000003,Yorkshire and The Humber,region,09/01/2022,44059,797.3
E12000003,Yorkshire and The Humber,region,08/01/2022,42995,778
E12000003,Yorkshire and The Humber,region,07/01/2022,41992,759.9
E12000003,Yorkshire and The Humber,region,06/01/2022,40659,735.7
E12000003,Yorkshire and The Humber,region,05/01/2022,38594,698.4
E12000003,Yorkshire and The Humber,region,04/01/2022,35851,648.7
E12000003,Yorkshire and The Humber,region,03/01/2022,32656,590.9
E12000003,Yorkshire and The Humber,region,02/01/2022,29872,540.5
E12000003,Yorkshire and The Humber,region,01/01/2022,28002,506.7
E12000003,Yorkshire and The Humber,region,31/12/2021,26747,484
E12000003,Yorkshire and The Humber,region,30/12/2021,24994,452.3
E12000003,Yorkshire and The Humber,region,29/12/2021,22825,413
E12000003,Yorkshire and The Humber,region,28/12/2021,20521,371.3
E12000003,Yorkshire and The Humber,region,27/12/2021,18839,340.9
E12000003,Yorkshire and The Humber,region,26/12/2021,17524,317.1
E12000003,Yorkshire and The Humber,region,25/12/2021,16721,302.6
E12000003,Yorkshire and The Humber,region,24/12/2021,16319,295.3
E12000003,Yorkshire and The Humber,region,23/12/2021,15406,278.8
E12000003,Yorkshire and The Humber,region,22/12/2021,14399,260.6
E12000003,Yorkshire and The Humber,region,21/12/2021,13339,241.4
E12000003,Yorkshire and The Humber,region,20/12/2021,12478,225.8
E12000003,Yorkshire and The Humber,region,19/12/2021,11830,214.1
E12000003,Yorkshire and The Humber,region,18/12/2021,11419,206.6
E12000003,Yorkshire and The Humber,region,17/12/2021,11039,199.8
E12000003,Yorkshire and The Humber,region,16/12/2021,10675,193.2
E12000003,Yorkshire and The Humber,region,15/12/2021,10293,186.3
E12000003,Yorkshire and The Humber,region,14/12/2021,9865,178.5
E12000003,Yorkshire and The Humber,region,13/12/2021,9542,172.7
E12000003,Yorkshire and The Humber,region,12/12/2021,9350,169.2
E12000003,Yorkshire and The Humber,region,11/12/2021,9260,167.6
E12000003,Yorkshire and The Humber,region,10/12/2021,9200,166.5
E12000003,Yorkshire and The Humber,region,09/12/2021,9141,165.4
E12000003,Yorkshire and The Humber,region,08/12/2021,9071,164.1
E12000003,Yorkshire and The Humber,region,07/12/2021,8992,162.7
E12000003,Yorkshire and The Humber,region,06/12/2021,8936,161.7
E12000003,Yorkshire and The Humber,region,05/12/2021,8868,160.5
E12000003,Yorkshire and The Humber,region,04/12/2021,8809,159.4
E12000003,Yorkshire and The Humber,region,03/12/2021,8771,158.7
E12000003,Yorkshire and The Humber,region,02/12/2021,8733,158
E12000003,Yorkshire and The Humber,region,01/12/2021,8682,157.1
E12000003,Yorkshire and The Humber,region,30/11/2021,8630,156.2
E12000003,Yorkshire and The Humber,region,29/11/2021,8583,155.3
E12000003,Yorkshire and The Humber,region,28/11/2021,8528,154.3
E12000003,Yorkshire and The Humber,region,27/11/2021,8507,153.9
E12000003,Yorkshire and The Humber,region,26/11/2021,8467,153.2
E12000003,Yorkshire and The Humber,region,25/11/2021,8419,152.3
E12000003,Yorkshire and The Humber,region,24/11/2021,8373,151.5
E12000003,Yorkshire and The Humber,region,23/11/2021,8325,150.6
E12000003,Yorkshire and The Humber,region,22/11/2021,8287,150
E12000003,Yorkshire and The Humber,region,21/11/2021,8236,149
E12000003,Yorkshire and The Humber,region,20/11/2021,8196,148.3
E12000003,Yorkshire and The Humber,region,19/11/2021,8164,147.7
E12000003,Yorkshire and The Humber,region,18/11/2021,8137,147.2
E12000003,Yorkshire and The Humber,region,17/11/2021,8099,146.6
E12000003,Yorkshire and The Humber,region,16/11/2021,8054,145.7
E12000003,Yorkshire and The Humber,region,15/11/2021,8005,144.9
E12000003,Yorkshire and The Humber,region,14/11/2021,7945,143.8
E12000003,Yorkshire and The Humber,region,13/11/2021,7919,143.3
E12000003,Yorkshire and The Humber,region,12/11/2021,7890,142.8
E12000003,Yorkshire and The Humber,region,11/11/2021,7861,142.2
E12000003,Yorkshire and The Humber,region,10/11/2021,7821,141.5
E12000003,Yorkshire and The Humber,region,09/11/2021,7780,140.8
E12000003,Yorkshire and The Humber,region,08/11/2021,7740,140.1
E12000003,Yorkshire and The Humber,region,07/11/2021,7677,138.9
E12000003,Yorkshire and The Humber,region,06/11/2021,7640,138.2
E12000003,Yorkshire and The Humber,region,05/11/2021,7616,137.8
E12000003,Yorkshire and The Humber,region,04/11/2021,7578,137.1
